LOS_0_0,LOS_0_1,LOS_0_2,LOS_0_3,LOS_0_4,LOS_0_5,LOS_0_6,LOS_0_7,LOS_0_8,LOS_0_9,LOS_0_10,LOS_0_11,LOS_0_12,LOS_0_13,LOS_0_14,LOS_0_15,LOS_0_16,LOS_0_17,LOS_0_18,LOS_0_19,LOS_0_20,LOS_0_21,LOS_0_22,LOS_0_23,LOS_0_24
44381.096546903515,48761.14384557643,53236.62752163003,57837.43771247255,62493.9120585174,67108.13365090756,71631.06772809979,76016.86118690245,80278.32313324975,84356.49583389967,88224.68690464768,91851.65872458894,95155.94215850136,97913.41909196776,99740.36461574292,100105.68979164367,98603.00059418712,95094.35345045755,89801.95956940003,83388.35623826826,76464.07472189696,69453.02086434196,62422.362663849286,55222.75908953636,47480.150926202215
36164.826210057,39674.1258389019,43241.62804363998,46885.027844637676,50539.96623546974,54114.06360217394,57548.54847040651,60782.78088562616,63798.557415292235,66517.31508208101,68895.92063794205,70911.55338759808,72541.43340436053,73712.21582229565,74285.92318452711,74027.84873575791,72786.53918344542,70513.64692322786,67295.18886479082,63437.4127731181,59163.877050144496,54598.620497550095,49705.09246628781,44385.56202454826,38413.82271218598
29366.615864323878,32173.352288752852,35019.87293546397,37922.022082911615,40832.38685636773,43681.92312387025,46436.2468191917,49067.170788695126,51603.49815329847,54038.63086113512,56417.694278452254,58803.28917953691,61220.595410029666,63531.70655690459,65358.30067392642,66099.13512771629,65215.47261742363,62530.237605680246,58395.94372898844,53608.013738594345,48844.510799945216,44398.05137037949,40140.04197366893,35798.404601579205,31033.787940214534
32550.688745274994,35681.15200530523,38855.549746391385,42086.847432004644,45313.42750352529,48445.15072898312,51417.33101256549,54158.51080918136,56628.188281107614,58727.47165461504,60394.67843459367,61632.91424700501,62606.04694157193,63650.237853567414,65131.202707598626,66301.22939262226,65560.33859767023,62351.75389655944,58198.52912284297,54672.03125806384,51510.463127573086,48108.060338224444,44178.30390351387,39666.998952287846,34448.10773312563
36009.98561705716,39497.13011475519,43037.33160725995,46644.75429779839,50249.94051409951,53752.74710731207,57080.57054809884,60153.871791155885,62924.94636571747,65283.499078066634,67157.51368359893,68526.19910735668,69452.89072429351,70041.22907272194,70354.5783388673,70128.23819895602,68964.85588029108,66728.87139513796,63794.45160772708,60656.305370560876,57295.040347025155,53496.312363619196,49093.895227494206,44040.171309036006,38200.64989966174
28700.221417144014,31433.67074991889,34200.89782748236,37013.53853092925,39818.71493316223,42537.4102255976,45113.76865055438,47485.70796403979,49621.69954263936,51437.091497223315,52885.66641046265,53975.71303576716,54821.50445477006,55575.37144737203,56293.68043892138,56565.372736854755,55736.74280478627,53585.74738205185,50711.220163642945,47862.81134945483,45094.10140074141,42117.47505886192,38707.8440344842,34799.345313706464,30271.239113969837
36040.89268856544,39566.28507101407,43161.06764808046,46845.250409723274,50556.04901340357,54200.366329147844,57714.44279522325,61026.845359782696,64098.68506715235,66820.03273863015,69107.61114993077,70900.32616938699,72158.02082842027,72841.95018054511,72920.30774704504,72313.55667744353,71020.93419967663,69044.49245654188,66368.73782938272,63093.43234596073,59245.78206522647,54860.81901261936,49948.032370225745,44511.81170804643,38417.85054842053
35376.169693564756,38797.96270960531,42271.141107634736,45809.64999237405,49345.46989213575,52780.29252419388,56042.98105140656,59055.561451104106,61771.96058955014,64084.81217647082,65926.3278784178,67281.99411825098,68223.8863130264,68857.06499557054,69227.54817438683,69050.56612915738,67915.22227348512,65681.7823746138,62731.78995217419,59582.918619792596,56247.96098782205,52511.63393467757,48193.55245015474,43238.931027340084,37513.106167655416
26605.870756260836,29141.81024007895,31719.313641626486,34358.35776731926,37024.54467891639,39664.875776333145,42261.642944363986,44801.26827711107,47321.96365609661,49812.87829957283,52290.65450170823,54759.423721184394,57172.517699992655,59349.818123558216,60957.04534938521,61529.37334760741,60681.32537973385,58287.715850319015,54568.4591577299,50107.04336040356,45462.91048185793,40994.80079304287,36744.23955234769,32557.357194030403,28127.880877619216
22895.45230433933,25143.46089804745,27461.598126335994,29877.52979551813,32372.2285188852,34904.96570321958,37459.716889806616,40011.96679409725,42568.64556672543,45065.8747516994,47445.41293188954,49631.904467400986,51532.02759745447,53008.797001736384,53897.36955598882,53995.56009167319,53165.36804653196,51364.71113467755,48639.3884155201,45213.039093310785,41322.2490087903,37197.682149901586,33011.5882984409,28834.233562382942,24562.112685179003
34972.93759627471,38367.84945952101,41824.82312216426,45366.75526663399,48941.144457669,52473.48645928918,55933.670524495166,59300.55404802197,62618.48368031034,65885.61033678615,69144.47288118757,72434.34169146152,75725.79454540442,78788.97933161055,81137.09947698146,82068.46253812709,80979.47080388699,77669.05040407226,72504.57208881043,66385.35749487593,60140.907862321365,54240.21964583406,48654.89404410603,43110.99812387905,37186.89064238667
45592.5205569382,50107.841102494815,54718.10196227024,59445.180699985925,64202.98400476762,68867.75630007617,73349.45043397808,77548.52275665132,81399.82138380354,84757.00437762222,87508.4461542026,89580.2391889657,90934.92819069604,91552.93911220225,91435.8431759159,90530.97975276528,88880.96351211765,86500.68184124984,83350.40441298581,79501.61818617748,74918.13272323621,69583.73677393261,63473.05934146616,56589.610037383136,48792.53240002676
29610.715243492312,32605.110858486336,35706.23509806588,38946.37910257141,42293.590223416344,45686.564070700435,49090.435617446165,52457.71948636298,55773.2277457615,58937.21824816533,61859.305044565204,64440.38344957595,66575.0315467819,68129.1187952981,68956.11161364501,68872.02102128314,67767.99549189428,65611.30643156359,62425.405120721254,58406.798120304134,53748.661404418635,48655.24234047851,43307.08429748473,37809.833516380306,32090.00227588308
38925.186532569554,42884.60301123167,46977.89728700559,51241.909426696846,55624.97877465309,60040.77677240844,64435.56850515657,68742.18321088086,72928.08851968015,76865.37535246258,80439.22694357272,83534.01386573519,86032.64782679874,87790.28871848503,88650.32664906076,88409.7480343429,86961.93679971834,84271.72370560734,80358.7144755505,75444.00835092115,69723.44055281676,63410.880077902,56685.6231825434,49655.695162001255,42221.428948908324
32447.041846675256,35566.85039673973,38730.37328175221,41950.65265916408,45166.59630182797,48289.1158472493,51255.958228614254,54001.34409599344,56499.20526420917,58680.049568425784,60537.23333354299,62135.5495328401,63606.367565542554,65009.84499728544,66171.73562664309,66560.1214189186,65590.75506445114,63068.4718573176,59465.03457828781,55583.703087971546,51827.707583641764,48092.02315348849,44062.1316143883,39540.88729371852,34336.258913389865
54586.05512324425,60139.15063628073,65856.3570360929,71774.26721087524,77800.07579709406,83794.48338761869,89658.2655506526,95276.95389961662,100575.00582787293,105368.4783475665,109503.29903041724,112853.7783529273,115321.19796581799,116808.559867958,117230.94683387667,116443.08222625304,114421.52655940077,111157.1568922932,106627.44100746549,100996.20604104346,94335.35511622924,86748.41094993785,78325.27751924747,69146.99022962558,59088.22546621648
58113.69064239746,63907.00139178496,69822.75715136318,75885.3742662423,81978.52364904818,87940.38857405419,93650.15036471702,98976.66871326846,103826.32255334347,108012.90566451036,111394.2595118976,113883.36925495797,115444.25751403993,116070.95902591896,115788.02559440979,114553.83894851014,112446.6378856931,109490.09906993131,105625.49809237143,100918.2620930582,95283.43986991275,88665.56247146333,80998.05283873939,72270.52749449141,62309.45655390335
49053.436268870704,53885.46484323442,58804.95390567219,63830.5769660515,68863.28709083567,73765.26782855239,78434.10899091118,82759.23007975817,86665.12648204235,90000.08240069107,92658.85555742204,94603.5946365295,95894.52654382281,96639.39702083587,96906.09240031806,96414.19267542016,94774.42743742318,91850.10649751771,88013.53507880792,83787.03233444114,79131.55884304609,73810.24912320595,67627.39988054824,60529.44643329216,52349.79068038395
41749.030190952486,45858.53389995119,50054.10866756549,54361.08717820469,58709.23577787485,62997.452287557695,67163.03507720218,71138.80752174616,74899.16603728807,78341.97251805876,81392.1763554028,83987.30270599965,86062.32972886051,87507.86771132439,88173.1570735832,87830.79187078736,86355.97130181061,83706.75571388277,79935.78399476336,75323.97522320127,70086.89746269502,64401.87743845747,58315.166874559545,51792.23316761568,44609.888137009126
46483.0023668564,51049.9986592811,55697.675069721925,60443.81715630915,65195.210401215874,69821.4543610773,74225.98367264467,78304.2792047091,81985.84960964,85125.32528934421,87618.64797385452,89419.66305924242,90569.9872046969,91190.59386991253,91433.24519222199,91031.7246759662,89503.31957451324,86678.13055088551,83032.14987377737,79125.68600991822,74801.42649659458,69802.91901213527,63974.7345860997,57279.931936370645,49561.46152099003
40397.2598423115,44339.20238767568,48348.21505313617,52442.49397174211,56547.24376971136,60557.94413344088,64408.758309947785,68037.02224667628,71435.79842869828,74551.12171842484,77389.75981285857,79998.90761358464,82415.22179698171,84540.49954856881,86055.60562724774,86405.74802043596,85110.34777748365,82008.79331966216,77427.15995169051,72115.33021384796,66646.78914254054,61220.11297039006,55652.76417074937,49683.726532000925,42982.6022887163
40086.62368464977,43994.102202171256,47965.389079746514,52016.05953233815,56067.41180782356,60007.51502271308,63754.41263432886,67218.84714516257,70343.97334152683,73004.619693832,75114.23225191564,76642.82460553604,77664.38898735505,78408.85107879035,79222.72179252787,79620.46579850081,78479.28163357254,75405.77289944392,71493.76239765772,67837.99686915567,64097.55320605975,59841.23230633971,54886.12676179625,49193.751020874966,42622.863842515115
48852.44438627003,53912.190665628405,59160.80603685777,64642.2365564036,70288.30658151812,75984.02634072972,81651.52689495689,87193.44453543921,92552.78612273987,97554.11348337753,102041.23721138053,105863.79188527088,108880.16286662682,110930.84860172836,111856.6133426721,111444.74102449945,109597.78666011403,106285.23088717806,101510.33045744493,95496.59961406156,88426.76808896837,80513.89082666453,71965.4913048082,62932.83289042915,53342.21160657104
31150.77891729865,34139.48940310463,37170.79984506343,40259.354222575465,43350.465762371474,46364.33670087328,49251.53655838828,51962.51502218993,54491.63298241829,56784.47892713032,58827.44544742323,60629.69952643366,62196.36131122924,63459.878399847556,64244.26625187624,64243.05637603252,63215.21948276689,61083.793430554,58003.700217262434,54383.964416849354,50535.54633504188,46585.723079425,42449.93196525048,37982.768957479275,32951.5796235515
32959.316061201986,36131.92263710287,39349.55852012491,42625.37583198574,45896.95240191063,49073.27417556402,52089.67879806826,54876.362686847024,57398.88025256213,59571.00593494762,61356.3593231409,62775.39992470646,63907.649229245384,64803.25885616119,65380.67429148638,65312.66855048163,64255.32058803693,62095.0136511807,59116.517758724505,55824.83738782657,52424.60134982788,48812.18774321576,44772.67648552487,40185.54294437106,34891.58729784975
41355.873581789594,45469.071127202755,49681.985458522206,54020.84494901579,58415.5716268908,62761.62076332791,66987.15010307339,71010.43128796415,74783.63690673883,78176.26371852096,81083.41711463948,83421.794497299,85127.91414346655,86136.22139661784,86386.88908509814,85769.38113093842,84265.80981503613,81870.70154357012,78570.91499573534,74497.39811403597,69707.73863021967,64275.47663846993,58248.20014431184,51659.87143712036,44378.44208347628
49122.29762348204,54085.650141063794,59195.470101663224,64492.401670312676,69902.9038613538,75316.83225147359,80667.13572323359,85876.4304520782,90907.37484891912,95620.88731263034,99894.14453367902,103606.61009453206,106629.02803514113,108783.43586988976,109858.21167493894,109575.06528113071,107781.50428627424,104422.16615411834,99543.19103130243,93464.54679459271,86461.51230753743,78814.63538022249,70699.49373923178,62185.59295706288,53082.8917690131
31898.762368267933,34983.24217075447,38123.42966129113,41339.84559389086,44583.27772343436,47780.14607624474,50890.03034543832,53870.50330520407,56720.69990081697,59377.20475832037,61801.10178858293,63955.906176255055,65790.26365739304,67191.90409008488,67986.5901369833,67920.80772638538,66823.30681886752,64639.62917373311,61454.71328879969,57583.24802904595,53298.11224710731,48799.58887408254,44130.36897688221,39229.310527837784,33875.739552770545
46188.80115298631,50886.68066500514,55738.29262676037,60787.20875426625,65970.59812235668,71189.9660662106,76387.89442480197,81495.11315069516,86481.02396082727,91210.91257466581,95560.75692554691,99400.31728726809,102584.3282760814,104913.78647254291,106154.18614489437,106010.50750388051,104309.23609687858,100988.4393666491,96100.31861990721,89976.47890341886,82924.38792935465,75261.44798300604,67209.56841603399,58870.78568633683,50081.291868603774
54391.139597200345,59788.061514471265,65296.166889601445,70941.86192287478,76622.47413578392,82196.48317577466,87567.91455714859,92636.49247649568,97348.06430808252,101564.08250699606,105186.35129889866,108150.4816445966,110404.15597594128,111857.35831897717,112375.9639472473,111726.28779482974,109800.54870808513,106559.46139824399,102053.13581487756,96583.56931829166,90335.1837387512,83438.6469324424,75871.04193225734,67558.68580287737,58235.109142650086
38487.229615538694,42396.30865996099,46446.07009737669,50683.27816957378,55070.60143160026,59542.89411108037,64076.83539110997,68640.26115046829,73242.95828039548,77795.18490963902,82205.89675197966,86349.5228451741,90050.53296040471,93031.23712604369,94934.77223058951,95337.70391359493,93934.93857607836,90621.13024153268,85516.46382899878,79098.98702660423,71877.24876677051,64336.99949361463,56792.063292367144,49341.91660798665,41784.21802299133
29046.51286446908,31821.329997064582,34635.69175434387,37505.46587512062,40383.87315929111,43202.034057677425,45923.83802828022,48516.41929455764,50997.13591323742,53339.61222096336,55558.2735709111,57678.98917550846,59700.01117076459,61502.950235382916,62809.41999258798,63184.45134852227,62261.683492178156,59922.30969797205,56396.02847845149,52251.243923006674,47975.123136878894,43806.787121494955,39679.776136534754,35403.820394334776,30692.45639602385
38390.17342000543,42134.50677375688,45945.63052188519,49842.81129753543,53757.18883159018,57589.78442493903,61274.993849545506,64742.52107193705,67960.05844778004,70826.81164311762,73273.02270484052,75251.05628407621,76725.1553421507,77638.73685868832,77913.99518306542,77404.86733230246,76052.62958632923,73839.36415562201,70787.75426197944,67086.18585679025,62843.48605458304,58138.0191505384,52959.19650451795,47262.39356022067,40857.175344637515
27159.977139313596,29749.135193546146,32378.35787677427,35065.68276144157,37772.14950557953,40438.22148762038,43036.48070962743,45540.757075093876,47970.54412232635,50293.520751931195,52504.4080763128,54594.717216245655,56525.87429116724,58166.401057226736,59278.856182210664,59521.84382132732,58627.8415267853,56511.523104048625,53322.45348287123,49490.539731928344,45410.60763731889,41336.61176297588,37292.874839064345,33165.33987738273,28700.66921684029
50902.21409865552,55967.29400852418,61143.058889108026,66454.49535309209,71804.75029255758,77056.70542673914,82110.76432502641,86857.57859511342,91223.43765430995,95047.24674826112,98203.90510824847,100609.34594419193,102216.96438759314,102996.06961635125,102935.27647598597,101963.63005369439,100118.49826727957,97410.78256505716,93801.81575700546,89385.72923680213,84138.52496919477,78059.71794043749,71128.92041027262,63351.83523205732,54569.27565400736
58582.14206040335,64427.90173811675,70403.81795703732,76540.4141352887,82728.16594523718,88815.59052052976,94698.43506894722,100265.3579506288,105448.60186654792,110085.49757770877,114050.52288972499,117253.61331643793,119624.40636483819,121071.68581768779,121485.44940230367,120670.72658396189,118567.62642233164,115151.27538100407,110435.51618848745,104667.21131059977,97974.0580423813,90474.96037588506,82178.72520839803,73058.40471941177,62869.25016938871
37714.14836728505,41578.61395628037,45584.2856445578,49768.39332497386,54083.50742806754,58445.676357391305,62801.7652702056,67083.20709705916,71256.72055416719,75190.56015623806,78766.32995941855,81863.40445378686,84361.45407465937,86116.52941377192,86977.97632751378,86751.39582601735,85334.35701524289,82695.30136860222,78848.52150834652,74000.0626757738,68336.34619320008,62063.707968935814,55373.11995412103,48389.8301466579,41040.90739849865
30047.004188898056,32932.178181424526,35864.894568349984,38865.106278836225,41889.45011109592,44874.416207880204,47795.30316102428,50634.3654727779,53432.7494210107,56187.506027092015,58934.74507159045,61706.46390302003,64476.91857881915,67051.29020748653,69020.13121012163,69791.8480162451,68858.8874563199,66054.12452080411,61684.82329289116,56508.38504393822,51225.41000155404,46233.40941675499,41512.81780948328,36832.678044660264,31829.018363949974
40346.61041939517,44287.23472425492,48295.427404915594,52388.0496513421,56487.22951172464,60481.85935570142,64291.43211692082,67828.0703001089,71036.63147781826,73791.4997186882,76001.34047570753,77611.30186920668,78601.92462226532,78972.34218329705,78741.97535227468,77879.39561920418,76435.90506376361,74430.52440134437,71824.56276219132,68668.57349289257,64909.88300291177,60508.66980550896,55413.526226912036,49604.65705000153,42938.93620075951
40829.104567567905,44813.13877706611,48862.940465205174,52994.34039243777,57126.94960068561,61146.69898661331,64969.94639849447,68505.62703135308,71695.34290568148,74411.97614301203,76567.61575397031,78133.64582075909,79194.65638163542,79981.98721901885,80812.89201406827,81191.2702506509,80019.06048248227,76911.77514293969,72934.3154388725,69177.43584147329,65343.91033001481,60998.02656994033,55941.10258517188,50132.38718537063,43428.284159357245
39191.55448424919,43056.87825520897,47007.77952153163,51068.78409524737,55174.15318901319,59226.61555669587,63161.85828668008,66907.69793428377,70426.70680164336,73603.86265530864,76348.67568464947,78588.05492158259,80262.0021244071,81298.27046268639,81619.81436102574,81095.93555564353,79686.317104205,77378.18516380178,74173.39080003374,70229.82595761758,65638.87160706116,60496.3275955157,54847.77511966269,48707.03786177312,41920.031982910696
40955.556254024836,44952.62848624932,49015.80648419895,53160.95751056361,57307.38773577468,61340.704404180644,65177.0594126408,68724.88853665808,71926.12922832822,74657.7385045286,76843.95408690005,78504.8464254354,79899.5393682172,81496.68881085949,83717.99683261092,85481.65437516583,84590.84743661291,80278.58984347744,74618.18882465667,69808.08616671557,65616.88559133529,61201.73325188939,56120.88936675938,50292.29362702519,43565.45218538188
44592.8005682941,48984.713226527405,53465.31133221844,58059.53099776554,62689.60913959926,67245.92470363503,71660.45699471266,75862.86675075721,79829.21209024767,83460.87862331627,86692.2267168263,89473.50354521022,91747.10751876314,93392.72972094009,94221.75403421241,93946.57295907428,92389.58238522468,89490.52898944043,85338.64652435327,80296.6679050871,74648.73205805631,68598.94337924817,62165.00391973489,55267.40536314487,47639.60786542851
34149.72920282659,37449.209490321344,40800.27057899889,44219.21602027128,47645.37378701007,50991.19957873233,54201.40590443126,57219.57952815202,60032.32426139214,62570.66260325495,64803.23151533594,66720.00651105693,68309.4059586176,69501.20295724206,70144.51201201063,69979.67611708518,68823.53076294155,66617.71216100988,63472.99778792968,59731.758971127056,55648.48633004482,51346.91979617009,46770.82842969072,41803.094575186835,36215.037316426846
38906.972602108064,42789.444857779854,46775.28596486844,50893.53552359754,55083.84721827611,59253.213164683286,63340.939598631434,67276.17781457036,71022.01968797755,74457.54277927775,77481.90711122825,80005.63971645186,81948.42351880677,83214.73732414567,83704.55407718562,83268.70525059383,81849.60976151022,79428.5313438347,76009.81313032417,71764.47557049665,66811.61945861128,61283.08795354452,55272.81145670019,48833.216920215746,41836.210202700415
41140.1304066278,45158.888792112746,49246.874451631935,53422.714824077026,57610.224359233966,61703.21657672521,65635.03606637623,69342.5070962755,72819.14898164349,76011.04666131274,78925.61766710381,81610.53942222551,84101.0633675205,86293.36424497326,87857.8057778452,88225.87631887062,86905.97639180598,83733.55528126156,79040.99142777627,73595.29431713137,67986.77543310414,62425.240717592256,56728.4375548802,50629.764062341615,43790.285983882975
